Postcode,Market Name,Market,PMA,SMA,Si / Do,Gu / Gun,Dong,"Province
Si / Do English","District
Gu / Gun English","Neighbourhood
Dong English","Market size Lv.1
KRW, IMM24","PPI_Household 
 IMM24","Households
CY25 Jun","Population
CY25 Jun"
36117,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 38,797,674 ", 51.3 ,78,150
36118,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 37,504,419 ", 54.0 ,72,142
36119,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 40,090,930 ", 51.2 ,81,156
36120,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 40,090,930 ", 49.5 ,84,160
36121,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 34,917,907 ", 48.4 ,75,142
36122,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 75,008,837 ", 46.0 ,169,309
36123,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 84,061,628 ", 45.4 ,192,341
36124,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 53,023,488 ", 45.1 ,121,210
36125,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 71,129,070 ", 42.5 ,173,289
36126,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 34,917,907 ", 51.6 ,70,138
36127,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 93,114,419 ", 44.9 ,215,366
36128,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 89,234,651 ", 51.7 ,179,335
36129,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 65,956,046 ", 46.0 ,148,276
36130,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 75,008,837 ", 48.1 ,161,300
36131,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 68,542,558 ", 48.1 ,147,269
36132,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Joam-dong," 905,279,069 ", 61.3 ,1530,3480
36133,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Joam-dong," 503,076,511 ", 107.4 ,485,1987
36134,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 320,727,442 ", 50.6 ,656,1200
36135,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 1,180,742,557 ", 50.2 ,2436,4501
36136,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 428,067,674 ", 52.3 ,847,1563
36137,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 1,289,376,046 ", 71.4 ,1871,5237
36138,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 786,299,534 ", 66.2 ,1230,2973
36139,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 78,888,605 ", 100.7 ,81,325
36140,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Gaheung-dong," 33,624,651 ", 57.2 ,61,130
36141,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Munjeong-dong," 38,797,674 ", 48.4 ,83,149
36142,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Munjeong-dong," 126,739,070 ", 50.7 ,259,506
36143,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jangsu-myeon," 43,970,698 ", 46.2 ,99,186
36144,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jangsu-myeon," 78,888,605 ", 47.4 ,172,336
36145,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jangsu-myeon," 232,786,046 ", 50.1 ,481,995
36146,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jangsu-myeon," 53,023,488 ", 50.0 ,110,235
36147,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jangsu-myeon," 58,196,512 ", 42.7 ,141,267
36148,IKEA Seoul - Giheung,STO582,,STO582,????,???,,Gyeongsangbuk-do,Yeongju-si,Jeokseo-dong," 60,783,023 ", 53.3 ,118,239
36149,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 63,369,535 ", 46.5 ,141,265
36150,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 102,167,209 ", 49.7 ,213,428
36151,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 122,859,302 ", 49.8 ,255,521
36152,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 138,378,372 ", 51.5 ,278,573
36153,IKEA Seoul - Giheung,STO582,,STO582,????,???,???,Gyeongsangbuk-do,Yeongju-si,Hyucheon-dong," 125,445,814 ", 49.8 ,261,506
